Term	P-value	Genes
HMDB07532	0.4217863792683453	PRKD3
HMDB07533	0.4217863792683453	PRKD3
HMDB07539	0.4217863792683453	PRKD3
HMDB07538	0.4217863792683453	PRKD3
HMDB07565	0.4217863792683453	PRKD3
HMDB07566	0.4217863792683453	PRKD3
HMDB07563	0.4217863792683453	PRKD3
HMDB07564	0.4217863792683453	PRKD3
HMDB07569	0.4217863792683453	PRKD3
HMDB07567	0.4217863792683453	PRKD3
HMDB07568	0.4217863792683453	PRKD3
HMDB07561	0.4217863792683453	PRKD3
HMDB07562	0.4217863792683453	PRKD3
HMDB07560	0.4217863792683453	PRKD3
HMDB07552	0.4217863792683453	PRKD3
HMDB07553	0.4217863792683453	PRKD3
HMDB07554	0.4217863792683453	PRKD3
HMDB07555	0.4217863792683453	PRKD3
HMDB07556	0.4217863792683453	PRKD3
HMDB07557	0.4217863792683453	PRKD3
HMDB07558	0.4217863792683453	PRKD3
HMDB07559	0.4217863792683453	PRKD3
HMDB07550	0.4217863792683453	PRKD3
HMDB07551	0.4217863792683453	PRKD3
HMDB07504	0.4217863792683453	PRKD3
HMDB07503	0.4217863792683453	PRKD3
HMDB07502	0.4217863792683453	PRKD3
HMDB07501	0.4217863792683453	PRKD3
HMDB07500	0.4217863792683453	PRKD3
HMDB07509	0.4217863792683453	PRKD3
HMDB07507	0.4217863792683453	PRKD3
HMDB07508	0.4217863792683453	PRKD3
HMDB07505	0.4217863792683453	PRKD3
HMDB07506	0.4217863792683453	PRKD3
HMDB07522	0.4217863792683453	PRKD3
HMDB07521	0.4217863792683453	PRKD3
HMDB07520	0.4217863792683453	PRKD3
HMDB07526	0.4217863792683453	PRKD3
HMDB07525	0.4217863792683453	PRKD3
HMDB07524	0.4217863792683453	PRKD3
HMDB07523	0.4217863792683453	PRKD3
HMDB07529	0.4217863792683453	PRKD3
HMDB07527	0.4217863792683453	PRKD3
HMDB07528	0.4217863792683453	PRKD3
HMDB07511	0.4217863792683453	PRKD3
HMDB07510	0.4217863792683453	PRKD3
HMDB07513	0.4217863792683453	PRKD3
HMDB07512	0.4217863792683453	PRKD3
HMDB07515	0.4217863792683453	PRKD3
HMDB07514	0.4217863792683453	PRKD3
HMDB07516	0.4217863792683453	PRKD3
HMDB07517	0.4217863792683453	PRKD3
HMDB07519	0.4217863792683453	PRKD3
HMDB11146	0.4217863792683453	PRKD3
HMDB07499	0.4217863792683453	PRKD3
HMDB07497	0.4217863792683453	PRKD3
HMDB07498	0.4217863792683453	PRKD3
HMDB07491	0.4217863792683453	PRKD3
HMDB07492	0.4217863792683453	PRKD3
HMDB07490	0.4217863792683453	PRKD3
HMDB07495	0.4217863792683453	PRKD3
HMDB07496	0.4217863792683453	PRKD3
HMDB07493	0.4217863792683453	PRKD3
HMDB07494	0.4217863792683453	PRKD3
HMDB07452	0.4217863792683453	PRKD3
HMDB07451	0.4217863792683453	PRKD3
HMDB07450	0.4217863792683453	PRKD3
HMDB07456	0.4217863792683453	PRKD3
HMDB07455	0.4217863792683453	PRKD3
HMDB07454	0.4217863792683453	PRKD3
HMDB07453	0.4217863792683453	PRKD3
HMDB07459	0.4217863792683453	PRKD3
HMDB07458	0.4217863792683453	PRKD3
HMDB07457	0.4217863792683453	PRKD3
HMDB07461	0.4217863792683453	PRKD3
HMDB07460	0.4217863792683453	PRKD3
HMDB07463	0.4217863792683453	PRKD3
HMDB07462	0.4217863792683453	PRKD3
HMDB07465	0.4217863792683453	PRKD3
HMDB07464	0.4217863792683453	PRKD3
HMDB07467	0.4217863792683453	PRKD3
HMDB07466	0.4217863792683453	PRKD3
HMDB07469	0.4217863792683453	PRKD3
HMDB07468	0.4217863792683453	PRKD3
HMDB07474	0.4217863792683453	PRKD3
HMDB07473	0.4217863792683453	PRKD3
HMDB07472	0.4217863792683453	PRKD3
HMDB07471	0.4217863792683453	PRKD3
HMDB07470	0.4217863792683453	PRKD3
HMDB07479	0.4217863792683453	PRKD3
HMDB07478	0.4217863792683453	PRKD3
HMDB07477	0.4217863792683453	PRKD3
HMDB07476	0.4217863792683453	PRKD3
HMDB07475	0.4217863792683453	PRKD3
HMDB07483	0.4217863792683453	PRKD3
HMDB07482	0.4217863792683453	PRKD3
HMDB07485	0.4217863792683453	PRKD3
HMDB07484	0.4217863792683453	PRKD3
HMDB07481	0.4217863792683453	PRKD3
HMDB07480	0.4217863792683453	PRKD3
HMDB07487	0.4217863792683453	PRKD3
HMDB07486	0.4217863792683453	PRKD3
HMDB07489	0.4217863792683453	PRKD3
HMDB07488	0.4217863792683453	PRKD3
HMDB07682	0.4217863792683453	PRKD3
HMDB07683	0.4217863792683453	PRKD3
HMDB07680	0.4217863792683453	PRKD3
HMDB07681	0.4217863792683453	PRKD3
HMDB07686	0.4217863792683453	PRKD3
HMDB07687	0.4217863792683453	PRKD3
HMDB07684	0.4217863792683453	PRKD3
HMDB07685	0.4217863792683453	PRKD3
HMDB07688	0.4217863792683453	PRKD3
HMDB07689	0.4217863792683453	PRKD3
HMDB07670	0.4217863792683453	PRKD3
HMDB07671	0.4217863792683453	PRKD3
HMDB07672	0.4217863792683453	PRKD3
HMDB07673	0.4217863792683453	PRKD3
HMDB07674	0.4217863792683453	PRKD3
HMDB07675	0.4217863792683453	PRKD3
HMDB07676	0.4217863792683453	PRKD3
HMDB07677	0.4217863792683453	PRKD3
HMDB07678	0.4217863792683453	PRKD3
HMDB07679	0.4217863792683453	PRKD3
HMDB07660	0.4217863792683453	PRKD3
HMDB07661	0.4217863792683453	PRKD3
HMDB07668	0.4217863792683453	PRKD3
HMDB07669	0.4217863792683453	PRKD3
HMDB07666	0.4217863792683453	PRKD3
HMDB07667	0.4217863792683453	PRKD3
HMDB07664	0.4217863792683453	PRKD3
HMDB07665	0.4217863792683453	PRKD3
HMDB07662	0.4217863792683453	PRKD3
HMDB07663	0.4217863792683453	PRKD3
HMDB07650	0.4217863792683453	PRKD3
HMDB07655	0.4217863792683453	PRKD3
HMDB07656	0.4217863792683453	PRKD3
HMDB07657	0.4217863792683453	PRKD3
HMDB07658	0.4217863792683453	PRKD3
HMDB07651	0.4217863792683453	PRKD3
HMDB07652	0.4217863792683453	PRKD3
HMDB07653	0.4217863792683453	PRKD3
HMDB07654	0.4217863792683453	PRKD3
HMDB07659	0.4217863792683453	PRKD3
HMDB07643	0.4217863792683453	PRKD3
HMDB07642	0.4217863792683453	PRKD3
HMDB07641	0.4217863792683453	PRKD3
HMDB07640	0.4217863792683453	PRKD3
HMDB07647	0.4217863792683453	PRKD3
HMDB07646	0.4217863792683453	PRKD3
HMDB07645	0.4217863792683453	PRKD3
HMDB07644	0.4217863792683453	PRKD3
HMDB07648	0.4217863792683453	PRKD3
HMDB07649	0.4217863792683453	PRKD3
HMDB07630	0.4217863792683453	PRKD3
HMDB07632	0.4217863792683453	PRKD3
HMDB07631	0.4217863792683453	PRKD3
HMDB07634	0.4217863792683453	PRKD3
HMDB07633	0.4217863792683453	PRKD3
HMDB07636	0.4217863792683453	PRKD3
HMDB07635	0.4217863792683453	PRKD3
HMDB07637	0.4217863792683453	PRKD3
HMDB07638	0.4217863792683453	PRKD3
HMDB07639	0.4217863792683453	PRKD3
HMDB07625	0.4217863792683453	PRKD3
HMDB07624	0.4217863792683453	PRKD3
HMDB07623	0.4217863792683453	PRKD3
HMDB07622	0.4217863792683453	PRKD3
HMDB07621	0.4217863792683453	PRKD3
HMDB07620	0.4217863792683453	PRKD3
HMDB07628	0.4217863792683453	PRKD3
HMDB07629	0.4217863792683453	PRKD3
HMDB07626	0.4217863792683453	PRKD3
HMDB07627	0.4217863792683453	PRKD3
HMDB07612	0.4217863792683453	PRKD3
HMDB07611	0.4217863792683453	PRKD3
HMDB07614	0.4217863792683453	PRKD3
HMDB07613	0.4217863792683453	PRKD3
HMDB07610	0.4217863792683453	PRKD3
HMDB07619	0.4217863792683453	PRKD3
HMDB07615	0.4217863792683453	PRKD3
HMDB07616	0.4217863792683453	PRKD3
HMDB07617	0.4217863792683453	PRKD3
HMDB07618	0.4217863792683453	PRKD3
HMDB07605	0.4217863792683453	PRKD3
HMDB07604	0.4217863792683453	PRKD3
HMDB07607	0.4217863792683453	PRKD3
HMDB07606	0.4217863792683453	PRKD3
HMDB07609	0.4217863792683453	PRKD3
HMDB07608	0.4217863792683453	PRKD3
HMDB07600	0.4217863792683453	PRKD3
HMDB07601	0.4217863792683453	PRKD3
HMDB07602	0.4217863792683453	PRKD3
HMDB07603	0.4217863792683453	PRKD3
HMDB07599	0.4217863792683453	PRKD3
HMDB07598	0.4217863792683453	PRKD3
HMDB07597	0.4217863792683453	PRKD3
HMDB07596	0.4217863792683453	PRKD3
HMDB07595	0.4217863792683453	PRKD3
HMDB07594	0.4217863792683453	PRKD3
HMDB07593	0.4217863792683453	PRKD3
HMDB07592	0.4217863792683453	PRKD3
HMDB07591	0.4217863792683453	PRKD3
HMDB07590	0.4217863792683453	PRKD3
HMDB07577	0.4217863792683453	PRKD3
HMDB07576	0.4217863792683453	PRKD3
HMDB07575	0.4217863792683453	PRKD3
HMDB07574	0.4217863792683453	PRKD3
HMDB07579	0.4217863792683453	PRKD3
HMDB07578	0.4217863792683453	PRKD3
HMDB07573	0.4217863792683453	PRKD3
HMDB07572	0.4217863792683453	PRKD3
HMDB07571	0.4217863792683453	PRKD3
HMDB07570	0.4217863792683453	PRKD3
HMDB07586	0.4217863792683453	PRKD3
HMDB07585	0.4217863792683453	PRKD3
HMDB07588	0.4217863792683453	PRKD3
HMDB07587	0.4217863792683453	PRKD3
HMDB07589	0.4217863792683453	PRKD3
HMDB07580	0.4217863792683453	PRKD3
HMDB07582	0.4217863792683453	PRKD3
HMDB07581	0.4217863792683453	PRKD3
HMDB07584	0.4217863792683453	PRKD3
HMDB07583	0.4217863792683453	PRKD3
HMDB00045	0.46782201242268767	AMFR,ENPP1,ACSL1
HMDB07170	0.4867321636133083	PRKD3
HMDB07100	0.4867321636133083	PRKD3
HMDB07107	0.4867321636133083	PRKD3
HMDB07108	0.4867321636133083	PRKD3
HMDB07103	0.4867321636133083	PRKD3
HMDB07101	0.4867321636133083	PRKD3
HMDB07102	0.4867321636133083	PRKD3
HMDB07129	0.4867321636133083	PRKD3
HMDB07128	0.4867321636133083	PRKD3
HMDB07112	0.4867321636133083	PRKD3
HMDB07141	0.4867321636133083	PRKD3
HMDB07137	0.4867321636133083	PRKD3
HMDB07136	0.4867321636133083	PRKD3
HMDB07131	0.4867321636133083	PRKD3
HMDB07132	0.4867321636133083	PRKD3
HMDB07161	0.4867321636133083	PRKD3
HMDB07160	0.4867321636133083	PRKD3
HMDB07166	0.4867321636133083	PRKD3
HMDB07165	0.4867321636133083	PRKD3
HMDB07156	0.4867321636133083	PRKD3
HMDB07158	0.4867321636133083	PRKD3
HMDB07099	0.4867321636133083	PRKD3
HMDB07098	0.4867321636133083	PRKD3
HMDB07373	0.4867321636133083	PRKD3
HMDB07398	0.4867321636133083	PRKD3
HMDB07368	0.4867321636133083	PRKD3
HMDB07369	0.4867321636133083	PRKD3
HMDB07402	0.4867321636133083	PRKD3
HMDB07252	0.4867321636133083	PRKD3
HMDB07253	0.4867321636133083	PRKD3
HMDB07257	0.4867321636133083	PRKD3
HMDB07248	0.4867321636133083	PRKD3
HMDB07228	0.4867321636133083	PRKD3
HMDB07224	0.4867321636133083	PRKD3
HMDB07223	0.4867321636133083	PRKD3
HMDB07218	0.4867321636133083	PRKD3
HMDB07214	0.4867321636133083	PRKD3
HMDB07219	0.4867321636133083	PRKD3
HMDB07518	0.4867321636133083	PRKD3
HMDB01248	0.5483915298842887	ENPP1,KMO
HMDB00217	0.5516113384386672	KMO,CBR3
HMDB00221	0.5643362995019492	KMO,CBR3
HMDB09789	0.5686761737778226	INPPL1
HMDB09786	0.5686761737778226	INPPL1
HMDB09785	0.5686761737778226	INPPL1
HMDB09788	0.5686761737778226	INPPL1
HMDB09787	0.5686761737778226	INPPL1
HMDB09782	0.5686761737778226	INPPL1
HMDB09781	0.5686761737778226	INPPL1
HMDB09784	0.5686761737778226	INPPL1
HMDB09783	0.5686761737778226	INPPL1
HMDB09780	0.5686761737778226	INPPL1
HMDB09779	0.5686761737778226	INPPL1
HMDB09778	0.5686761737778226	INPPL1
HMDB09790	0.5686761737778226	INPPL1
HMDB09791	0.5686761737778226	INPPL1
HMDB09794	0.5686761737778226	INPPL1
HMDB09795	0.5686761737778226	INPPL1
HMDB09792	0.5686761737778226	INPPL1
HMDB09793	0.5686761737778226	INPPL1
HMDB09798	0.5686761737778226	INPPL1
HMDB09799	0.5686761737778226	INPPL1
HMDB09796	0.5686761737778226	INPPL1
HMDB09797	0.5686761737778226	INPPL1
HMDB09808	0.5686761737778226	INPPL1
HMDB09809	0.5686761737778226	INPPL1
HMDB09806	0.5686761737778226	INPPL1
HMDB09807	0.5686761737778226	INPPL1
HMDB09804	0.5686761737778226	INPPL1
HMDB09805	0.5686761737778226	INPPL1
HMDB09803	0.5686761737778226	INPPL1
HMDB09802	0.5686761737778226	INPPL1
HMDB09801	0.5686761737778226	INPPL1
HMDB09800	0.5686761737778226	INPPL1
HMDB09815	0.5686761737778226	INPPL1
HMDB09816	0.5686761737778226	INPPL1
HMDB09817	0.5686761737778226	INPPL1
HMDB09818	0.5686761737778226	INPPL1
HMDB09819	0.5686761737778226	INPPL1
HMDB09810	0.5686761737778226	INPPL1
HMDB09812	0.5686761737778226	INPPL1
HMDB09811	0.5686761737778226	INPPL1
HMDB09814	0.5686761737778226	INPPL1
HMDB09813	0.5686761737778226	INPPL1
HMDB09828	0.5686761737778226	INPPL1
HMDB09829	0.5686761737778226	INPPL1
HMDB09826	0.5686761737778226	INPPL1
HMDB09827	0.5686761737778226	INPPL1
HMDB09821	0.5686761737778226	INPPL1
HMDB09820	0.5686761737778226	INPPL1
HMDB09825	0.5686761737778226	INPPL1
HMDB09824	0.5686761737778226	INPPL1
HMDB09823	0.5686761737778226	INPPL1
HMDB09822	0.5686761737778226	INPPL1
HMDB09838	0.5686761737778226	INPPL1
HMDB09837	0.5686761737778226	INPPL1
HMDB09839	0.5686761737778226	INPPL1
HMDB09833	0.5686761737778226	INPPL1
HMDB09834	0.5686761737778226	INPPL1
HMDB09835	0.5686761737778226	INPPL1
HMDB09836	0.5686761737778226	INPPL1
HMDB09830	0.5686761737778226	INPPL1
HMDB09831	0.5686761737778226	INPPL1
HMDB09832	0.5686761737778226	INPPL1
HMDB09849	0.5686761737778226	INPPL1
HMDB09848	0.5686761737778226	INPPL1
HMDB09846	0.5686761737778226	INPPL1
HMDB09847	0.5686761737778226	INPPL1
HMDB09844	0.5686761737778226	INPPL1
HMDB09845	0.5686761737778226	INPPL1
HMDB09842	0.5686761737778226	INPPL1
HMDB09843	0.5686761737778226	INPPL1
HMDB09840	0.5686761737778226	INPPL1
HMDB09841	0.5686761737778226	INPPL1
HMDB09859	0.5686761737778226	INPPL1
HMDB09850	0.5686761737778226	INPPL1
HMDB09851	0.5686761737778226	INPPL1
HMDB09852	0.5686761737778226	INPPL1
HMDB09853	0.5686761737778226	INPPL1
HMDB09854	0.5686761737778226	INPPL1
HMDB09855	0.5686761737778226	INPPL1
HMDB09856	0.5686761737778226	INPPL1
HMDB09857	0.5686761737778226	INPPL1
HMDB09858	0.5686761737778226	INPPL1
HMDB09860	0.5686761737778226	INPPL1
HMDB09861	0.5686761737778226	INPPL1
HMDB09864	0.5686761737778226	INPPL1
HMDB09865	0.5686761737778226	INPPL1
HMDB09862	0.5686761737778226	INPPL1
HMDB09863	0.5686761737778226	INPPL1
HMDB09868	0.5686761737778226	INPPL1
HMDB09869	0.5686761737778226	INPPL1
HMDB09866	0.5686761737778226	INPPL1
HMDB09867	0.5686761737778226	INPPL1
HMDB09997	0.5686761737778226	INPPL1
HMDB09996	0.5686761737778226	INPPL1
HMDB09995	0.5686761737778226	INPPL1
HMDB09994	0.5686761737778226	INPPL1
HMDB09999	0.5686761737778226	INPPL1
HMDB09998	0.5686761737778226	INPPL1
HMDB09993	0.5686761737778226	INPPL1
HMDB09992	0.5686761737778226	INPPL1
HMDB09991	0.5686761737778226	INPPL1
HMDB09990	0.5686761737778226	INPPL1
HMDB09894	0.5686761737778226	INPPL1
HMDB09893	0.5686761737778226	INPPL1
HMDB09892	0.5686761737778226	INPPL1
HMDB09891	0.5686761737778226	INPPL1
HMDB09890	0.5686761737778226	INPPL1
HMDB09899	0.5686761737778226	INPPL1
HMDB09898	0.5686761737778226	INPPL1
HMDB09897	0.5686761737778226	INPPL1
HMDB09896	0.5686761737778226	INPPL1
HMDB09895	0.5686761737778226	INPPL1
HMDB09881	0.5686761737778226	INPPL1
HMDB09880	0.5686761737778226	INPPL1
HMDB09883	0.5686761737778226	INPPL1
HMDB09882	0.5686761737778226	INPPL1
HMDB09885	0.5686761737778226	INPPL1
HMDB09884	0.5686761737778226	INPPL1
HMDB09887	0.5686761737778226	INPPL1
HMDB09886	0.5686761737778226	INPPL1
HMDB09889	0.5686761737778226	INPPL1
HMDB09888	0.5686761737778226	INPPL1
HMDB09872	0.5686761737778226	INPPL1
HMDB09871	0.5686761737778226	INPPL1
HMDB09870	0.5686761737778226	INPPL1
HMDB09876	0.5686761737778226	INPPL1
HMDB09875	0.5686761737778226	INPPL1
HMDB09874	0.5686761737778226	INPPL1
HMDB09873	0.5686761737778226	INPPL1
HMDB09879	0.5686761737778226	INPPL1
HMDB09878	0.5686761737778226	INPPL1
HMDB09877	0.5686761737778226	INPPL1
HMDB09904	0.5686761737778226	INPPL1
HMDB09903	0.5686761737778226	INPPL1
HMDB09906	0.5686761737778226	INPPL1
HMDB09905	0.5686761737778226	INPPL1
HMDB09908	0.5686761737778226	INPPL1
HMDB09907	0.5686761737778226	INPPL1
HMDB09909	0.5686761737778226	INPPL1
HMDB09900	0.5686761737778226	INPPL1
HMDB09901	0.5686761737778226	INPPL1
HMDB09902	0.5686761737778226	INPPL1
HMDB09972	0.5686761737778226	INPPL1
HMDB09973	0.5686761737778226	INPPL1
HMDB09974	0.5686761737778226	INPPL1
HMDB09976	0.5686761737778226	INPPL1
HMDB09977	0.5686761737778226	INPPL1
HMDB09978	0.5686761737778226	INPPL1
HMDB09979	0.5686761737778226	INPPL1
HMDB09970	0.5686761737778226	INPPL1
HMDB09971	0.5686761737778226	INPPL1
HMDB09985	0.5686761737778226	INPPL1
HMDB09986	0.5686761737778226	INPPL1
HMDB09983	0.5686761737778226	INPPL1
HMDB09984	0.5686761737778226	INPPL1
HMDB09989	0.5686761737778226	INPPL1
HMDB09987	0.5686761737778226	INPPL1
HMDB09988	0.5686761737778226	INPPL1
HMDB09981	0.5686761737778226	INPPL1
HMDB09982	0.5686761737778226	INPPL1
HMDB09980	0.5686761737778226	INPPL1
HMDB09954	0.5686761737778226	INPPL1
HMDB09955	0.5686761737778226	INPPL1
HMDB09956	0.5686761737778226	INPPL1
HMDB09957	0.5686761737778226	INPPL1
HMDB09950	0.5686761737778226	INPPL1
HMDB09951	0.5686761737778226	INPPL1
HMDB09952	0.5686761737778226	INPPL1
HMDB09953	0.5686761737778226	INPPL1
HMDB09959	0.5686761737778226	INPPL1
HMDB09958	0.5686761737778226	INPPL1
HMDB09967	0.5686761737778226	INPPL1
HMDB09968	0.5686761737778226	INPPL1
HMDB09965	0.5686761737778226	INPPL1
HMDB09966	0.5686761737778226	INPPL1
HMDB09963	0.5686761737778226	INPPL1
HMDB09964	0.5686761737778226	INPPL1
HMDB09961	0.5686761737778226	INPPL1
HMDB09962	0.5686761737778226	INPPL1
HMDB09960	0.5686761737778226	INPPL1
HMDB09969	0.5686761737778226	INPPL1
HMDB09931	0.5686761737778226	INPPL1
HMDB09930	0.5686761737778226	INPPL1
HMDB09933	0.5686761737778226	INPPL1
HMDB09932	0.5686761737778226	INPPL1
HMDB09936	0.5686761737778226	INPPL1
HMDB09937	0.5686761737778226	INPPL1
HMDB09938	0.5686761737778226	INPPL1
HMDB09939	0.5686761737778226	INPPL1
HMDB09942	0.5686761737778226	INPPL1
HMDB09941	0.5686761737778226	INPPL1
HMDB09940	0.5686761737778226	INPPL1
HMDB09946	0.5686761737778226	INPPL1
HMDB09945	0.5686761737778226	INPPL1
HMDB09944	0.5686761737778226	INPPL1
HMDB09943	0.5686761737778226	INPPL1
HMDB09949	0.5686761737778226	INPPL1
HMDB09947	0.5686761737778226	INPPL1
HMDB09948	0.5686761737778226	INPPL1
HMDB09911	0.5686761737778226	INPPL1
HMDB09910	0.5686761737778226	INPPL1
HMDB09913	0.5686761737778226	INPPL1
HMDB09912	0.5686761737778226	INPPL1
HMDB09918	0.5686761737778226	INPPL1
HMDB09919	0.5686761737778226	INPPL1
HMDB09914	0.5686761737778226	INPPL1
HMDB09915	0.5686761737778226	INPPL1
HMDB09916	0.5686761737778226	INPPL1
HMDB09917	0.5686761737778226	INPPL1
HMDB09924	0.5686761737778226	INPPL1
HMDB09923	0.5686761737778226	INPPL1
HMDB09922	0.5686761737778226	INPPL1
HMDB09920	0.5686761737778226	INPPL1
HMDB09929	0.5686761737778226	INPPL1
HMDB09927	0.5686761737778226	INPPL1
HMDB09928	0.5686761737778226	INPPL1
HMDB09925	0.5686761737778226	INPPL1
HMDB09926	0.5686761737778226	INPPL1
HMDB04249	0.5686761737778226	INPPL1
HMDB10000	0.5686761737778226	INPPL1
HMDB10001	0.5686761737778226	INPPL1
HMDB10007	0.5686761737778226	INPPL1
HMDB10006	0.5686761737778226	INPPL1
HMDB10009	0.5686761737778226	INPPL1
HMDB10008	0.5686761737778226	INPPL1
HMDB10003	0.5686761737778226	INPPL1
HMDB10002	0.5686761737778226	INPPL1
HMDB10005	0.5686761737778226	INPPL1
HMDB10004	0.5686761737778226	INPPL1
HMDB10011	0.5686761737778226	INPPL1
HMDB10012	0.5686761737778226	INPPL1
HMDB10010	0.5686761737778226	INPPL1
HMDB10019	0.5686761737778226	INPPL1
HMDB10018	0.5686761737778226	INPPL1
HMDB10017	0.5686761737778226	INPPL1
HMDB10016	0.5686761737778226	INPPL1
HMDB10015	0.5686761737778226	INPPL1
HMDB10014	0.5686761737778226	INPPL1
HMDB10013	0.5686761737778226	INPPL1
HMDB10021	0.5686761737778226	INPPL1
HMDB10020	0.5686761737778226	INPPL1
HMDB10023	0.5686761737778226	INPPL1
HMDB10022	0.5686761737778226	INPPL1
HMDB10024	0.5686761737778226	INPPL1
HMDB10027	0.5686761737778226	INPPL1
HMDB10028	0.5686761737778226	INPPL1
HMDB10029	0.5686761737778226	INPPL1
HMDB10030	0.5686761737778226	INPPL1
HMDB10079	0.5779754308369917	INPPL1
HMDB10075	0.5779754308369917	INPPL1
HMDB10076	0.5779754308369917	INPPL1
HMDB10077	0.5779754308369917	INPPL1
HMDB10078	0.5779754308369917	INPPL1
HMDB10071	0.5779754308369917	INPPL1
HMDB10072	0.5779754308369917	INPPL1
HMDB10073	0.5779754308369917	INPPL1
HMDB10074	0.5779754308369917	INPPL1
HMDB10070	0.5779754308369917	INPPL1
HMDB10069	0.5779754308369917	INPPL1
HMDB10068	0.5779754308369917	INPPL1
HMDB10066	0.5779754308369917	INPPL1
HMDB10067	0.5779754308369917	INPPL1
HMDB10064	0.5779754308369917	INPPL1
HMDB10065	0.5779754308369917	INPPL1
HMDB10062	0.5779754308369917	INPPL1
HMDB10063	0.5779754308369917	INPPL1
HMDB10060	0.5779754308369917	INPPL1
HMDB10061	0.5779754308369917	INPPL1
HMDB10093	0.5779754308369917	INPPL1
HMDB10094	0.5779754308369917	INPPL1
HMDB10095	0.5779754308369917	INPPL1
HMDB10096	0.5779754308369917	INPPL1
HMDB10097	0.5779754308369917	INPPL1
HMDB10098	0.5779754308369917	INPPL1
HMDB10099	0.5779754308369917	INPPL1
HMDB10090	0.5779754308369917	INPPL1
HMDB10091	0.5779754308369917	INPPL1
HMDB10092	0.5779754308369917	INPPL1
HMDB10084	0.5779754308369917	INPPL1
HMDB10085	0.5779754308369917	INPPL1
HMDB10082	0.5779754308369917	INPPL1
HMDB10083	0.5779754308369917	INPPL1
HMDB10088	0.5779754308369917	INPPL1
HMDB10089	0.5779754308369917	INPPL1
HMDB10086	0.5779754308369917	INPPL1
HMDB10087	0.5779754308369917	INPPL1
HMDB10080	0.5779754308369917	INPPL1
HMDB10081	0.5779754308369917	INPPL1
HMDB10034	0.5779754308369917	INPPL1
HMDB10033	0.5779754308369917	INPPL1
HMDB10032	0.5779754308369917	INPPL1
HMDB10037	0.5779754308369917	INPPL1
HMDB10038	0.5779754308369917	INPPL1
HMDB10035	0.5779754308369917	INPPL1
HMDB10036	0.5779754308369917	INPPL1
HMDB10039	0.5779754308369917	INPPL1
HMDB10043	0.5779754308369917	INPPL1
HMDB10042	0.5779754308369917	INPPL1
HMDB10045	0.5779754308369917	INPPL1
HMDB10044	0.5779754308369917	INPPL1
HMDB10041	0.5779754308369917	INPPL1
HMDB10040	0.5779754308369917	INPPL1
HMDB10046	0.5779754308369917	INPPL1
HMDB10047	0.5779754308369917	INPPL1
HMDB10048	0.5779754308369917	INPPL1
HMDB10049	0.5779754308369917	INPPL1
HMDB10056	0.5779754308369917	INPPL1
HMDB10055	0.5779754308369917	INPPL1
HMDB10054	0.5779754308369917	INPPL1
HMDB10053	0.5779754308369917	INPPL1
HMDB10052	0.5779754308369917	INPPL1
HMDB10051	0.5779754308369917	INPPL1
HMDB10050	0.5779754308369917	INPPL1
HMDB10059	0.5779754308369917	INPPL1
HMDB10057	0.5779754308369917	INPPL1
HMDB10058	0.5779754308369917	INPPL1
HMDB10120	0.5779754308369917	INPPL1
HMDB10121	0.5779754308369917	INPPL1
HMDB10122	0.5779754308369917	INPPL1
HMDB10128	0.5779754308369917	INPPL1
HMDB10127	0.5779754308369917	INPPL1
HMDB10129	0.5779754308369917	INPPL1
HMDB10124	0.5779754308369917	INPPL1
HMDB10123	0.5779754308369917	INPPL1
HMDB10126	0.5779754308369917	INPPL1
HMDB10125	0.5779754308369917	INPPL1
HMDB10132	0.5779754308369917	INPPL1
HMDB10133	0.5779754308369917	INPPL1
HMDB10130	0.5779754308369917	INPPL1
HMDB10131	0.5779754308369917	INPPL1
HMDB10139	0.5779754308369917	INPPL1
HMDB10138	0.5779754308369917	INPPL1
HMDB10137	0.5779754308369917	INPPL1
HMDB10136	0.5779754308369917	INPPL1
HMDB10135	0.5779754308369917	INPPL1
HMDB10134	0.5779754308369917	INPPL1
HMDB10100	0.5779754308369917	INPPL1
HMDB10102	0.5779754308369917	INPPL1
HMDB10101	0.5779754308369917	INPPL1
HMDB10104	0.5779754308369917	INPPL1
HMDB10103	0.5779754308369917	INPPL1
HMDB10106	0.5779754308369917	INPPL1
HMDB10105	0.5779754308369917	INPPL1
HMDB10108	0.5779754308369917	INPPL1
HMDB10107	0.5779754308369917	INPPL1
HMDB10109	0.5779754308369917	INPPL1
HMDB10110	0.5779754308369917	INPPL1
HMDB10111	0.5779754308369917	INPPL1
HMDB10115	0.5779754308369917	INPPL1
HMDB10114	0.5779754308369917	INPPL1
HMDB10113	0.5779754308369917	INPPL1
HMDB10112	0.5779754308369917	INPPL1
HMDB10119	0.5779754308369917	INPPL1
HMDB10118	0.5779754308369917	INPPL1
HMDB10117	0.5779754308369917	INPPL1
HMDB10116	0.5779754308369917	INPPL1
HMDB10160	0.5779754308369917	INPPL1
HMDB10162	0.5779754308369917	INPPL1
HMDB10161	0.5779754308369917	INPPL1
HMDB10140	0.5779754308369917	INPPL1
HMDB10142	0.5779754308369917	INPPL1
HMDB10141	0.5779754308369917	INPPL1
HMDB10144	0.5779754308369917	INPPL1
HMDB10143	0.5779754308369917	INPPL1
HMDB10145	0.5779754308369917	INPPL1
HMDB10146	0.5779754308369917	INPPL1
HMDB10147	0.5779754308369917	INPPL1
