logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols7
-2.343480187	1456655_at	-2.343480187	4.557001492	-2.125460584	0.047428612	0.225151145	-4.331782112	LOC100505027
-2.339502774	1437421_at	-2.339502774	4.948336208	-2.89818355	0.009476911	0.123068677	-2.871372716	6330509M05Rik
-2.33757498	1457389_at	-2.33757498	3.584063875	-6.23037685	6.59E-06	0.001977441	4.039845024	9830166K06Rik
-2.337436158	1425417_x_at	-2.337436158	3.749469854	-1.972603681	0.063864027	0.257268698	-4.591407574	Klra8
-2.335900849	1434945_at	-2.335900849	7.17753633	-2.48579194	0.022810701	0.166918673	-3.677345356	Lpcat2
-2.321104132	1416002_x_at	-2.321104132	8.336578134	-2.785260683	0.012095241	0.131702431	-3.096967244	Cotl1
-2.318173492	1453244_at	-2.318173492	7.155069013	-5.388423079	3.83E-05	0.006591241	2.362371195	5830416P10Rik
-2.315821894	1449829_at	-2.315821894	7.423544539	-1.955504216	0.065989295	0.261604023	-4.619695171	Itgb2l
-2.305684311	1426642_at	-2.305684311	8.756171876	-3.752961744	0.0014244	0.057760352	-1.089744279	Fn1
-2.301169332	1441172_at	-2.301169332	3.504061831	-2.027822183	0.057413171	0.246116578	-4.498998537	NA
-2.300285861	1425436_x_at	-2.300285861	3.414732403	-1.984903395	0.062373382	0.254554048	-4.570963178	NA
-2.297519399	1450234_at	-2.297519399	8.238538348	-2.670416237	0.015462885	0.143762692	-3.322847584	Ms4a6c
-2.296586522	1444435_at	-2.296586522	4.010171007	-2.353941095	0.029951552	0.185952316	-3.923074002	Vps13b
-2.292798009	1453009_at	-2.292798009	3.09084865	-4.241673532	0.000476152	0.033270948	-0.046056263	Cpm
-2.288835921	1443702_at	-2.288835921	3.349049938	-3.222398425	0.004654272	0.092223237	-2.207972358	Mtap4
-2.287166225	1418770_at	-2.287166225	5.211896855	-3.444208014	0.002842797	0.077405199	-1.744026014	Cd2
-2.28618746	1429373_x_at	-2.28618746	5.251597302	-5.492294804	3.07E-05	0.005860692	2.574330951	Crtc2
-2.273050355	1428947_at	-2.273050355	8.417934091	-2.153888517	0.044833937	0.220189878	-4.282217577	2010001M09Rik
-2.272394192	1417654_at	-2.272394192	4.407041499	-2.225100872	0.038893769	0.207734792	-4.156399179	Sdc4
-2.271467856	1430030_at	-2.271467856	4.533909381	-2.162465325	0.044076951	0.218875568	-4.267188452	5330426P16Rik
-2.26984254	1458802_at	-2.26984254	4.92737297	-3.353318282	0.003480856	0.083646668	-1.934915429	Hivep3
-2.268915477	1439956_at	-2.268915477	6.61871425	-2.426640198	0.025790407	0.175394407	-3.788407855	Ms4a6b
-2.267061142	1435564_at	-2.267061142	4.126179781	-6.031220534	9.91E-06	0.002688855	3.651804121	Neurl1b
-2.259865582	1455164_at	-2.259865582	5.285510121	-4.0145335	0.000792036	0.044037214	-0.531448729	Arhgap31
-2.259322316	1440162_x_at	-2.259322316	3.591022345	-4.712264327	0.000167183	0.018253413	0.954432269	Edaradd
-2.257422478	1442609_at	-2.257422478	3.604851326	-3.784412223	0.00132737	0.055713522	-1.02273945	NA
-2.256157264	1445618_at	-2.256157264	4.589954128	-2.907649731	0.009284149	0.121988283	-2.852316973	NA
-2.249817323	1448775_at	-2.249817323	6.422743603	-2.129739502	0.047029514	0.224414196	-4.324346474	Ifi203
-2.249321616	1435727_s_at	-2.249321616	4.569472052	-5.566235904	2.62E-05	0.005334625	2.724410229	Lima1
-2.242800326	1445443_at	-2.242800326	6.124503257	-4.453902964	0.00029651	0.026183544	0.406474312	NA
-2.239544849	1425062_at	-2.239544849	5.089500445	-4.36595104	0.000360719	0.028203719	0.219132767	Fcrl1
-2.239469269	1437657_at	-2.239469269	6.193870968	-5.209668236	5.63E-05	0.008514958	1.994659883	Scaper
-2.236335912	1436398_at	-2.236335912	4.629145354	-5.454785196	3.33E-05	0.006023381	2.49793934	NA
-2.233160277	1425067_at	-2.233160277	4.987748712	-3.678223325	0.001684271	0.062303217	-1.24876452	Celsr3
-2.232743493	1438310_at	-2.232743493	4.228315801	-3.593465288	0.002036422	0.06874985	-1.428670651	NA
-2.232370497	1457722_at	-2.232370497	5.459713258	-1.866672401	0.078075856	0.28050978	-4.764058741	Klrb1f
-2.229514201	1420312_s_at	-2.229514201	3.978981761	-3.733108534	0.001489258	0.058947757	-1.132016089	NA
-2.228157819	1441843_s_at	-2.228157819	6.126431484	-2.860981834	0.01027254	0.125307175	-2.946050649	5230400M03Rik
-2.227900739	1437932_a_at	-2.227900739	4.196197368	-6.733401333	2.40E-06	0.000845022	4.99394452	Cldn1
-2.22186998	1435374_at	-2.22186998	5.046089381	-3.927789141	0.000962203	0.047935597	-0.716793626	Cdyl2
