Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
IKBKB,35,87,0.17412935323383086,0.019192587690271344,0.1549367655435595,9.840426151602965E-21,-2.1258977796902503,97.93540808553252,HSP90AB1;TUBB2B;TBK1;NFKB1;TIMM50;NFKB2;CLTC;CTNNB1;RPS3;MAP3K7;ACTG1;FOS;CDKN2A;MAP3K8;TUBB4;HSP90AA1;RELA;NCOA3;UBB;NFKBIB;NFKBIA;HSPA1A;HSPA1L;TUBB;REL;HSPA5;HSPA8;HSPA9;KIAA1967;IKBKG;IRF3;IKBKB;PARP1;CALM1;MYH10
CHUK,35,90,0.17412935323383086,0.01985440105890139,0.15427495217492948,2.3926003604832148E-20,-2.083047642651934,94.11067824827123,HSP90AB1;BTRC;NFKB1;NFKB2;CLTC;CTNNB1;MAP3K7;ACTG1;MAP3K8;MYC;CHUK;TUBB4;HSP90AA1;RELA;RELB;ESR1;TP53;NCOA3;PIAS1;NFKBIE;NFKBIB;NFKBIA;HSPA1A;CHEK1;TUBB;REL;HSPA9;EEF1A2;CREBBP;IKBKG;IKBKB;NCOR1;NCOR2;CALM1;MYH10
MAP3K1,36,139,0.1791044776119403,0.030664019413192148,0.14844045819874813,3.866049353514067E-16,-2.063083026193067,73.21701829503284,TUBB2B;ACTG1;RPS27A;MAPK1;NFKBIA;HSPA1A;HSPA1L;HNRNPM;TUBB;DNAJA1;DNAJA3;DHX9;EEF1A2;MYH10;HSP90AB1;CAD;TIMM50;BAG2;TUBA1A;TUBB4;HSP90AA1;SLC25A5;SLC25A6;ESR1;UBE2I;NCL;UBC;RUVBL2;UBB;USP9X;VIM;HSPA5;HSPA8;HSPA9;STAT3;CALM1
MAPK1,50,312,0.24875621890547264,0.06882859033752482,0.1799276285679478,1.0851706138392751E-14,-2.09199564867909,67.2669780199828,PGR;NCF1;RXRA;MAPK1;JUN;CREBBP;SMAD4;SMAD3;SMAD2;ETS1;PARP1;MYC;AR;TP53;PML;BCL6;STAT1;STAT3;MAPK14;GSK3B;NR5A1;GATA2;CSNK2A1;RELA;RBL1;EP300;HIF1A;ATF2;JUND;RUNX1;SREBF2;CDKN1A;E2F1;CAD;RPS3;FOS;HSP90AA1;ESR1;RB1;ESR2;CDK2;NCOA1;NCOA3;NCOA6;PRKCZ;NR3C1;CEBPA;CEBPB;SP1;SP3
MAP3K3,40,193,0.19900497512437812,0.04257666004853298,0.15642831507584515,5.198757398851604E-15,-2.025269341273304,66.61183116883707,TUBB2B;ACTG1;MAP3K7;NFKBIA;HSPA1A;HSPA1L;BAG2;TUBB4;SLC25A5;SLC25A6;PFDN5;RUVBL2;RUVBL1;KIAA1967;CALM1;RPS27A;TUBB;DNAJA1;DNAJA3;EEF1A2;BRCA1;IKBKG;SMARCC2;SPTBN1;IKBKB;MYH10;HSP90AB1;CAD;TIMM50;CLTC;TUBA1A;HSP90AA1;UBC;UBB;MATR3;VIM;STUB1;HSPA5;HSPA8;HSPA9
MAP3K8,23,54,0.11442786069651742,0.011912640635340834,0.10251522006117658,2.6076651461048315E-14,-1.7562551565663735,54.931685242842754,HSP90AB1;NFKB1;NFKB2;CLTC;MAP3K8;TNIP2;TUBB4;HSP90AA1;RELA;MAPK1;MAPK3;RUVBL1;HSPA1A;CHEK1;HSPA1L;REL;HSPA5;HSPA8;HSPA9;EEF1A2;SPTBN1;ABL1;CALM1
MAP3K14,32,145,0.15920398009950248,0.03198764615045224,0.12721633394905024,9.217575717670737E-13,-1.8785154081600892,52.058347246686594,TUBB2B;MAP3K7;ACTG1;DDX21;MAPK3;NFKBIA;HSPA1A;HSPA1L;HNRNPM;TUBB;DNAJA1;DHX9;IKBKG;IKBKB;HSP90AB1;CAD;TIMM50;NFKB2;RPS3;BAG2;CHUK;TUBB4;HSP90AA1;NCL;RUVBL2;RUVBL1;STUB1;HSPA5;HSPA8;HSPA9;SFPQ;CALM1
RIPK3,26,95,0.12935323383084577,0.020957423339951466,0.1083958104908943,2.493944687454922E-12,-1.7231340967994015,46.037241520495506,HSP90AB1;TUBB2B;CAD;TIMM50;CLTC;ACTG1;RPS27A;TUBB4;HSP90AA1;SLC25A5;UBC;RUVBL2;RUVBL1;UBB;VIM;HSPA1A;HSPA1L;TUBB;DNAJA1;HSPA5;HSPA8;HSPA9;EEF1A2;SPTBN1;CALM1;MYH10
IKBKE,21,60,0.1044776119402985,0.013236267372600927,0.09124134456769757,7.94567101535512E-12,-1.7975658363247418,45.94289563755723,HSP90AB1;BTRC;NFKB1;CLTC;ACTG1;TUBB4;HSP90AA1;RELA;ESR1;RUVBL1;NFKBIA;HSPA1A;TUBB;REL;HSPA8;HSPA9;STAT1;SPTBN1;IRF3;MYH10;CALM1
AKT1,38,256,0.1890547263681592,0.05647474078976395,0.13257998557839526,2.399446746639366E-10,-1.9366695810639944,42.89841789818724,CTNNB1;MAP3K8;NCF1;PIAS2;CHEK1;RAC1;TP53BP1;CREBBP;SMAD4;SMAD3;SKI;SMAD2;AR;STAT1;GSK3B;GATA2;CSNK2A1;EP300;BRCA1;CDKN1A;SMARCC2;DNMT1;IKBKB;HSP90AB1;RPS3;TERT;CHUK;HSP90AA1;ESR1;ESR2;CDK2;MDM2;MDM4;PRKCZ;VIM;PRKDC;APLP2;NFATC2
MAP3K7,26,102,0.12935323383084577,0.022501654533421574,0.1068515792974242,9.853755159404512E-12,-1.6758230695372245,42.47066642569043,TUBB2B;ACTG1;MAP3K7;RELA;HSPA1A;HSPA1L;TUBB;DNAJA1;SMAD3;IKBKB;HSP90AB1;CAD;CLTC;RPS3;FOS;CHUK;TUBB4;HSP90AA1;RUVBL2;RUVBL1;UBB;HSPA5;HSPA8;HSPA9;STAT3;CALM1
MAPK3,38,251,0.1890547263681592,0.05537171850871388,0.1336830078594453,1.4309262603714958E-10,-1.8445508772724017,41.811410430301315,PGR;NCF1;RXRA;JUN;MAPK3;SMAD4;SMAD2;ETS1;SPIB;MYC;AR;TP53;PML;BCL3;BCL6;STAT1;STAT3;GSK3B;MAPK14;NR5A1;HIF1A;ATF2;JUND;RUNX1;SREBF2;CAD;RPS3;FOS;ESR1;ESR2;CDK2;NCOA1;PRKCZ;NR3C1;CEBPA;CEBPB;SP1;SP3
MAPK8,38,275,0.1890547263681592,0.06066622545775425,0.12838850091040496,1.528810439678473E-9,-1.7662307925310243,35.85232303528871,CTNNB1;MAP3K7;RXRA;MAPK1;JUN;MAPK3;TP53BP1;SMAD4;SMAD3;SMAD2;SPIB;MYC;AR;TP53;STAT6;STAT1;STAT3;MAPK14;CDKN2A;JUNB;ATF2;JUND;CDKN1A;IKBKG;SMARCC2;ABL1;ESR1;LEF1;NCOA3;PRKDC;NR3C1;APLP2;REL;NFATC2;CEBPB;SIRT1;SP1;IRF3
ATM,30,177,0.14925373134328357,0.039046988749172735,0.11020674259411084,1.556397149891279E-9,-1.7316694539698334,35.11980153245171,CTNNB1;EP300;HIF1A;JUN;CHEK1;SRF;ATF2;TP53BP1;KAT5;BRCA1;IKBKG;SMARCC2;SPTBN1;ABL1;IKBKB;E2F1;NFKB2;MEN1;HSP90AA1;TP53;HMGA1;MDM2;MDM4;MATR3;VIM;PRKDC;NR3C1;AATF;KIAA1967;SP1
CSNK2A1,55,521,0.2736318407960199,0.11493492168541805,0.15869691911060183,1.8096176218435957E-9,-1.6311453848771111,32.83520171409436,CTNNB1;PGR;OGT;NCF1;MAPK1;JUN;NFKBIB;NFKBIA;SPI1;SPIB;MYC;TP53;PML;CSNK2A1;DDX21;RELA;HIF1A;ATF2;HDAC3;CDKN1A;HDAC2;HDAC1;MYH10;ESR1;HMGA2;HMGA1;NCL;PURB;DPF2;NR3C1;RFC1;PIAS1;PIN1;TP53BP1;CREBBP;NCOR2;NFKB1;STAT1;MAPK14;CALM1;SRF;BRCA1;SPTBN1;HSP90AB1;FOS;EGR1;HSP90AA1;LEF1;MDM2;PRKCZ;SIRT1;SP1;IRF1;IRF2;IRF3
PRKDC,34,227,0.1691542288557214,0.050077211559673505,0.11907701729604789,2.010316321415994E-9,-1.4905056460113009,29.84733644069852,NCF1;RFC1;JUN;NFKBIE;CHEK1;TP53BP1;PARP1;NFKB1;NFKB2;TP53;KIAA1967;RELA;RELB;HMGB1;SRF;BRCA1;IKBKG;SPTBN1;IKBKB;ABL1;HSP90AB1;E2F1;CHUK;HSP90AA1;HMGA1;NCOA6;MDM2;MATR3;VIM;PRKDC;NR3C1;POU2F1;SP1;IRF3
GSK3B,59,600,0.2935323383084577,0.13236267372600927,0.16116966458244844,4.771611710887686E-9,-1.5515030284187352,29.72770054038411,CTNNB1;OGT;NCF1;RXRA;JUN;SPIB;MYC;AR;TP53;GSK3B;SFPQ;NR5A1;CSNK2A1;RELA;RBL1;RELB;JUNB;JUND;CDKN1A;IKBKG;SMARCC2;ABL1;E2F1;RPS3;ESR1;RB1;NCL;HMGA1;NCOA1;NCOA3;NR3C1;STUB1;NFATC2;CEBPA;CEBPB;SIN3A;CHEK1;KLF5;TP53BP1;SMAD4;SMAD2;NOTCH1;ETS1;NCOR1;NCOR2;NFKB1;NFKB2;BCL3;STAT1;STAT3;RUNX1;KAT5;BRCA1;SPTBN1;DNMT1;LEF1;MDM2;ZBTB7A;SIRT1
TBK1,18,59,0.08955223880597014,0.013015662916390912,0.07653657588957924,1.6913859475959824E-9,-1.3207329687465124,26.675791470649017,HSP90AB1;TBK1;TUBB4;HSP90AA1;RELA;RUVBL2;RUVBL1;NFKBIA;HSPA1A;HNRNPM;TUBB;HSPA5;HSPA8;HSPA9;SFPQ;IKBKG;IRF3;CALM1
RIPK1,16,54,0.07960199004975124,0.011912640635340834,0.0676893494144104,2.0117010566338375E-8,-1.1635212593983841,20.619574799201267,HSP90AB1;TIMM50;CAD;NFKB1;ACTG1;TUBB4;HSP90AA1;SLC25A5;HSPA1A;HSPA1L;TUBB;DNAJA1;HSPA5;HSPA8;HSPA9;IKBKG
CSNK2A2,33,267,0.16417910447761194,0.05890138980807412,0.10527771466953782,2.4415580404840995E-7,-1.3368118276783096,20.353574039654323,UTRN;CTNNB1;PGR;SIN3A;NCF1;RFC1;JUN;MAPK3;NFKBIA;PIN1;CREBBP;SPIB;MYC;TP53;KIAA1967;CALM1;TBK1;RELA;AKAP8;ATF2;HDAC2;HDAC1;IKBKB;HSP90AB1;FOS;EGR1;HSP90AA1;ESR1;HMGA2;HMGA1;NCL;APLP2;SP1
MAPK14,43,461,0.21393034825870647,0.10169865431281712,0.11223169394588935,3.956702354611774E-6,-1.4383827003764087,17.893624081996386,MAP3K7;NCF1;MAPK1;HNF4A;JUN;DHX9;SPIB;MYC;AR;TP53;PML;NR5A1;CSNK2A2;CSNK2A1;RELA;RBL1;JUNB;ATF2;JUND;CDKN1A;IKBKB;E2F1;ESR1;RB1;NCL;NCOA1;NCOA3;NR3C1;STUB1;SIN3A;SMAD3;ETS1;NCOR1;STAT1;STAT3;MAPK14;RUNX1;SPTBN1;CLTC;FOS;MATR3;ZBTB7A;SIRT1
TAF1,14,42,0.06965174129353234,0.009265387160820648,0.06038635413271169,4.731845404660048E-8,-0.9290353392878543,15.669449565636674,HMGB1;TBP;FOS;CCNA2;TAF1;TAF4;RELA;RBL1;TP53;RB1;GTF2B;BRMS1;JUN;MDM2
RIPK2,14,48,0.06965174129353234,0.010589013898080741,0.0590627273954516,1.8906749449538222E-7,-0.9213205610276144,14.263112649050328,TUBB2B;ACTG1;TUBB4;HSP90AA1;UBE2I;VIM;HSPA1A;HSPA1L;TUBB;HSPA8;SMAD4;IKBKG;CALM1;MYH10
CDK1,48,567,0.23880597014925373,0.12508272667107875,0.11372324347817497,1.182486568002445E-5,-1.2204674645724942,13.846576827424375,CCNA1;CCNA2;RXRA;DHX9;ELF1;SPIB;MYC;AR;TP53;NR5A1;CSNK2A1;TUBB;JUND;CDKN1A;NRF1;SMARCC2;IKBKB;ABL1;E2F1;ESR1;RB1;HMGA2;NCL;HMGA1;NCOA1;NCOA3;VIM;STUB1;APLP2;NFATC2;CEBPA;CEBPB;RFC1;CHEK1;PIN1;TP53BP1;NCOR2;MYOD1;RUNX1;KAT5;BRCA1;SPTBN1;DNMT1;LEF1;MDM4;POU2F1;ZBTB7A;SIRT1
HIPK2,14,43,0.06965174129353234,0.009485991617030664,0.06016574967650168,6.040430049700964E-8,-0.8252295850177416,13.717135775115867,BTRC;PML;MAP3K7;SUMO1;RUNX1;KAT2B;CREBBP;TP53;SMAD2;SKI;UBE2I;HMGA1;EP300;MDM2
MAPK9,21,162,0.1044776119402985,0.0357379219060225,0.068739690034276,2.4314216319798237E-5,-0.9896613417005677,10.514606793549707,CTNNB1;RXRA;JUN;ATF2;JUND;SMAD3;SMAD2;KAT5;ATF7;SPTBN1;DNMT1;RPS3;FOS;MYC;TP53;RB1;HMGA1;PURB;APLP2;NFATC2;STAT3
CDK4,12,51,0.05970149253731343,0.011250827266710787,0.04845066527060264,9.769041920978683E-6,-0.8311447412074975,9.588328561881701,MYOD1;CDKN2A;MYC;RBL1;RB1;RFC1;CEBPA;SMAD3;SMAD2;BRCA1;CDKN1A;PSMD10
PRKCZ,16,104,0.07960199004975124,0.022942863445841608,0.056659126603909635,3.8193784639119755E-5,-0.8286612072733139,8.429836020734054,NCF1;RELA;MAPK1;MAPK3;PIN1;CREBBP;IKBKB;MYH10;NCL;NCOA3;PRKCZ;STAT6;NFATC2;STAT3;SP1;GSK3B
CDK2,46,606,0.22885572139303484,0.13368630046326935,0.09516942092976549,2.3690425503478696E-4,-0.7945542930774582,6.6328236195582875,PGR;CCNA1;CCNA2;NCF1;RXRA;SKP2;JUN;MYC;TP53;CSNK2A1;RBL1;EP300;ATF2;CDKN1A;E2F1;RPS3;ESR1;RB1;HMGA1;NCL;CDK2;NCOA1;DPF2;VIM;NFYA;NFATC2;CEBPA;CEBPB;ITGB3BP;SIN3A;CHEK1;TP53BP1;CREBBP;SMAD4;SMAD3;SMAD2;NCOR1;RBM39;STAT3;MYOD1;RUNX1;BRCA1;SPTBN1;FOS;MDM2;POU2F1
CSNK1D,14,85,0.06965174129353234,0.018751378777851314,0.05090036251568103,6.1322432220634E-5,-0.5006455057562534,4.855943416013136,CTNNB1;SPIB;RBL1;TP53;NCL;HIF1A;RFC1;NCOA3;MDM2;NFKBIA;PRKDC;SRF;IKBKG;DNMT1
ATR,12,63,0.05970149253731343,0.013898080741230973,0.04580341179608246,6.0989105355769846E-5,-0.4397814001779682,4.267997265705785,E2F1;CDKN2A;TP53;MDM2;PML;PRKDC;CHEK1;AATF;KIAA1967;BRCA1;SP1;SMARCC2
CHEK1,10,35,0.04975124378109453,0.00772115596735054,0.04203008781374399,1.3214380135070988E-5,-0.30971105789551906,3.479357489511767,E2F1;CHEK1;AATF;HSP90AA1;RELA;TP53;SMAD4;RB1;UBB;MDM4
IRAK1,10,39,0.04975124378109453,0.008603573792190603,0.04114766998890393,2.9330871854357866E-5,-0.3052378151946924,3.185727380927072,PRKCZ;MAP3K7;SUMO1;HSP90AA1;STAT3;MAPK14;JUN;IKBKG;UBB;IRAK1BP1
CDK9,10,38,0.04975124378109453,0.008382969335980588,0.04136827444511394,2.423003254636438E-5,-0.2901203785422376,3.0833755004114636,NFKB1;HSPA1A;PIN1;AR;RELA;SKP2;TP53;CDK9;SMAD3;RB1
EIF2AK2,10,42,0.04975124378109453,0.009265387160820648,0.04048585662027388,5.05027309989817E-5,-0.2520861630545826,2.4940102050054174,NFKBIA;HSPA1A;MAP3K7;RAC1;CHUK;HSP90AA1;TP53;STAT1;STAT3;IKBKB
RPS6KA5,9,37,0.04477611940298507,0.00816236487977057,0.0366137545232145,1.051835809232452E-4,-0.014973137073030576,0.13715099104243228,SRF;ATF2;CEBPB;RELA;CREBBP;MAPK11;STAT1;STAT3;EP300
RPS6KA1,11,75,0.05472636815920398,0.01654533421575116,0.03818103394345282,9.157460163042741E-4,-0.019079181856141526,0.13347359679681087,FOS;ESR1;ESR2;MAPK1;MAPK3;NFKBIB;NFKBIA;SRF;CEBPB;CREBBP;GSK3B
RPS6KA3,29,365,0.14427860696517414,0.08052062651665563,0.0637579804485185,0.0021348970729582507,0.01314611543261161,-0.08083989197012931,MAP3K8;NCF1;MAPK1;HNF4A;MAPK3;NFKBIA;CHEK1;CREBBP;SMAD3;SMAD2;AR;TP53;STAT3;GSK3B;SRF;CDKN1A;ATF4;SMARCC2;SPTBN1;E2F1;FOS;TERT;ESR1;MDM2;MATR3;VIM;REL;NFATC2;CEBPB
ABL1,16,151,0.07960199004975124,0.03331127288771233,0.04629071716203891,0.0017434150166297983,0.0478502235295789,-0.3039402863526097,MYOD1;CTNNB1;EP300;JUN;NFKBIA;TP53BP1;BRCA1;ABL1;TERT;TP53;ESR1;RB1;NCOA3;MDM2;MDM4;CEBPB
PTK2B,1,70,0.004975124378109453,0.01544231193470108,-0.010467187556591628,0.9551288050099422,10.494089980214598,-0.4817739454906538,STAT3
PRKCG,1,61,0.004975124378109453,0.013456871828810942,-0.00848174745070149,0.9333190551813916,11.069438621652486,-0.7638816980443993,GSK3B
FGFR1,1,50,0.004975124378109453,0.011030222810500772,-0.006055098432391319,0.8919048524022952,11.967896808779434,-1.3690773667456304,CREBBP
HCK,2,77,0.009950248756218905,0.01698654312817119,-0.0070362943719522834,0.856074301149377,10.66469955612776,-1.6572741142055076,STAT3;ABL1
MAP2K1,8,39,0.03980099502487562,0.008603573792190603,0.03119742123268502,6.92247647368878E-4,0.305136649389161,-2.2200420740646396,PRKCZ;MYOD1;MYC;MAPK1;EP300;GSK3B;MAPK14;MAPK3
RAF1,11,84,0.05472636815920398,0.018530774321641297,0.036195593837562684,0.002092507235914068,0.3978216714842686,-2.4543179558667103,TIMM50;MYC;AR;HSP90AA1;RB1;MAPK1;NR3C1;PIN1;TSC22D3;HSPA8;PHB
LYN,5,144,0.024875621890547265,0.03176704169424222,-0.006891419803694957,0.7666733833670347,9.761596175490812,-2.593601486309781,CSNK2A1;ABL1;TUBA1A;CDK2;UBB
IGF1R,5,144,0.024875621890547265,0.03176704169424222,-0.006891419803694957,0.7666733833670347,9.809668261872138,-2.606373970691143,ETS1;ESR1;UBC;MDM2;STAT3
PRKCD,15,146,0.07462686567164178,0.032208250606662256,0.04241861506497953,0.003176732915160321,0.4621646783616242,-2.6583259357093656,NCF1;MAPK1;EP300;MAPK3;RAC1;KLF5;CREBBP;RPS3;HSP90AA1;TP53;PRKCZ;PRKDC;STAT1;STAT3;GSK3B
PDGFRB,2,62,0.009950248756218905,0.013677476285020957,-0.003727227528802052,0.7631941072362535,10.665809751668561,-2.8823591448696124,STAT1;STAT3
PRKCB,22,283,0.10945273631840796,0.06243106110743437,0.04702167521097359,0.009361573207765187,0.7362762331181043,-3.439250780798496,CTNNB1;MAP3K8;NCF1;NFKB2;TP53;KIAA1967;STAT3;GSK3B;ATF2;SPTBN1;IKBKB;HSP90AB1;CHUK;TERT;RB1;HMGA1;NCOA6;VIM;PRKDC;CEBPB;SP4;IRF3
MAPKAPK2,8,40,0.03980099502487562,0.008824178248400618,0.030976816776475003,8.00952698461376E-4,0.5102182800865476,-3.6377076929553405,VIM;SRF;BAG2;ESR1;TP53;NCOA1;MAPK14;MDM2
INSR,7,175,0.03482587064676617,0.0386057798367527,-0.0037799091899865314,0.6615127500285529,8.942344844495922,-3.695209580229422,NFKBIA;PHB;SMAD2;ABL1;CLTC;HMGA1;CALM1
CDK7,8,31,0.03980099502487562,0.006838738142510479,0.03296225688236514,1.8141460284536783E-4,0.4756407552335606,-4.097514553757269,E2F1;POU2F1;AR;ESR1;TP53;CDK2;BRCA1;NR5A1
ITK,1,31,0.004975124378109453,0.006838738142510479,-0.001863613764401026,0.7516798060255205,14.51204644070764,-4.142388709997132,SMAD4
MAPK10,13,121,0.06467661691542288,0.026693139201411867,0.03798347771401102,0.004184602914710963,0.7917707589976968,-4.33600861985677,MYOD1;CDKN2A;RXRA;JUN;SPTBN1;MYC;TP53;HMGA1;RBM39;NR3C1;APLP2;NFATC2;CEBPB
BMPR1B,3,77,0.014925373134328358,0.01698654312817119,-0.002061169993842831,0.6677468651688617,10.758373656145672,-4.344727475984396,RPS27A;STUB1;SMAD2
NTRK2,1,31,0.004975124378109453,0.006838738142510479,-0.001863613764401026,0.7516798060255205,15.597232491733125,-4.452149463890856,UBB
PTK2,4,95,0.01990049751243781,0.020957423339951466,-0.001056925827513655,0.6123862674891105,9.105989046218424,-4.4655045403770846,TP53;PIAS1;SUMO1;STAT1
TYK2,1,30,0.004975124378109453,0.0066181336863004635,-0.0016430093081910109,0.740593098122325,14.915788665992482,-4.479269953233184,STAT1
PRKCE,3,70,0.014925373134328358,0.01544231193470108,-5.169388003727227E-4,0.6057132162314273,9.513346682282785,-4.769503473036323,MAPK1;MAPK3;STAT3
ALK,7,25,0.03482587064676617,0.005515111405250386,0.029310759241515785,3.047791795016144E-4,0.5991437191157908,-4.850621442980361,HSP90AA1;RELA;TP53;STAT3;SFPQ;NCOA6;MDM2
CHEK2,8,41,0.03980099502487562,0.009044782704610633,0.030756212320264986,9.229755695897136E-4,0.7154512578826682,-4.999507419965725,E2F1;PML;AATF;TP53;RB1;BRCA1;MDM2;MDM4
PKN1,1,30,0.004975124378109453,0.0066181336863004635,-0.0016430093081910109,0.740593098122325,16.83398616348559,-5.055312199961829,VIM
PAK1,11,92,0.05472636815920398,0.020295609971321422,0.03443075818788256,0.003973921977799978,0.9274695381133664,-5.127053246652369,ITGB3BP;ELF3;CSNK2A2;CSNK2A1;NCF1;ESR1;VIM;RAC1;SMAD4;SMAD2;ABL1
SRC,24,346,0.11940298507462686,0.07632914184866535,0.043073843225961514,0.02285734526161761,1.3790748291224262,-5.210810463344153,CTNNB1;PGR;RXRA;NFKBIA;ETS1;AR;STAT6;STAT1;STAT3;SFPQ;AKAP8;SRF;TRIP4;IKBKG;ABL1;IKBKB;HSP90AB1;CLTC;TERT;CHUK;HSP90AA1;ESR1;ESR2;PRKCZ
CSNK2B,8,43,0.03980099502487562,0.009485991617030664,0.03031500340784496,0.0012116469287146265,0.7867100700837104,-5.283367621655828,CTNNB1;PIN1;CSNK2A1;NCF1;ESR1;TP53;BRCA1;CDKN1A
PRKCA,31,487,0.15422885572139303,0.10743437017427752,0.0467944855471155,0.028817413600383902,1.5163526225570951,-5.378162233481804,NCF1;HSPA1A;RAC1;AR;TP53;GSK3B;RBL1;EP300;HMGB1;ATF2;CDKN1A;ABL1;IKBKB;E2F1;ESR1;NCL;VIM;APLP2;NFATC2;TP53BP1;CREBBP;SMAD3;MYOD1;AHR;SRF;HOXA9;BRCA1;FOS;TERT;HSP90AA1;PRKCZ
TRIM24,11,95,0.05472636815920398,0.020957423339951466,0.033768944819252515,0.004956926515620083,1.0294733260801703,-5.463383423583575,PGR;AR;RXRA;ESR1;ESR2;HNF4A;PML;HSPA1A;NR3C1;SUMO1;BRMS1
CAMK2A,5,105,0.024875621890547265,0.02316346790205162,0.001712153988495644,0.5040227526960028,8.397532520618045,-5.753433934917352,SRF;SMAD2;ETS1;VIM;CEBPB
RPS6KB1,8,48,0.03980099502487562,0.010589013898080741,0.029211981126794878,0.0022535820519908856,0.9859952235161055,-6.009871911517453,FOS;TERT;ESR1;MAPK1;MDM2;PIN1;RAC1;GSK3B
TEC,1,25,0.004975124378109453,0.005515111405250386,-5.399870271409332E-4,0.6773236219578193,15.948778620926714,-6.213741385876629,TP53
CSNK1A1,5,99,0.024875621890547265,0.02183984116479153,0.003035780725755735,0.45435394370374244,7.995685633472034,-6.307626671810107,CTNNB1;HMGB1;TP53;MDM4;DPF2
PRKD2,1,27,0.004975124378109453,0.005956320317670417,-9.811959395609644E-4,0.7042905071548192,18.057985946630122,-6.330486209216897,RXRA
EGFR,16,247,0.07960199004975124,0.054489300683873816,0.025112689365877426,0.09089730301170908,2.6440002726638534,-6.340378616570433,CTNNB1;MAPK1;NFKBIA;ELF3;AR;STAT1;STAT3;CALM1;TRIP4;FOS;TUBA1A;HSP90AA1;ESR1;UBB;USP9X;CEBPB
CSNK1E,11,148,0.05472636815920398,0.03264945951908228,0.022076908640121698,0.0738561306744615,2.4471605967834544,-6.376410380676128,CTNNB1;DDX21;HDAC2;HDAC1;DNMT1;HSP90AB1;NFKB2;HSP90AA1;ESR1;TP53;PURB
CDK5,8,103,0.03980099502487562,0.02272225898963159,0.01707873603524403,0.09805486602462171,2.8030119309062944,-6.509233069406201,CTNNB1;ABL1;MYC;TP53;PURA;VIM;NR3C1;STAT3
KIT,3,59,0.014925373134328358,0.013015662916390912,0.001909710217937446,0.49409407629416435,9.367856760613485,-6.604613888660867,CLTC;STAT1;ABL1
PRKACA,23,395,0.11442786069651742,0.0871387602029561,0.027289100493561314,0.1158645725881169,3.112493185976272,-6.708460046654976,CTNNB1;NCF1;RXRA;TP53;GSK3B;RELA;EP300;CAD;ESR1;RB1;NCOA3;VIM;NR3C1;CEBPB;PIN1;TP53BP1;CREBBP;NFKB1;PRKACA;SRF;SPTBN1;FOS;HSP90AA1
LCK,12,161,0.05970149253731343,0.035517317449812486,0.024184175087500946,0.06262311026951732,2.4676323765139627,-6.8368738244597385,MAPK1;MAPK3;NFKBIA;NOTCH1;ABL1;HSP90AA1;ESR1;ESR2;NR3C1;STAT1;STAT3;MAPK14
BTK,3,59,0.014925373134328358,0.013015662916390912,0.001909710217937446,0.49409407629416435,9.763181822136538,-6.883329656695292,RELA;TP53;PRKCZ
ERBB2,9,125,0.04477611940298507,0.02757555702625193,0.01720056237673314,0.11467178689836693,3.2061695805160744,-6.943541370783028,CTNNB1;NCOR1;HSP90AA1;ESR1;NCOA3;UBB;STUB1;STAT1;STAT3
ROCK1,2,44,0.009950248756218905,0.009706596073240679,2.436526829782265E-4,0.5881400266400059,13.201052718457154,-7.006989662011483,VIM;SMAD2
FYN,11,216,0.05472636815920398,0.04765056254136334,0.007075805617840644,0.36948336865220816,7.165053885966094,-7.133882677433983,CTNNB1;BCL3;STAT1;MAPK14;CSNK2A1;ABL1;CLTC;TUBA1A;HSP90AA1;CDK2;NR3C1
JAK2,8,92,0.03980099502487562,0.020295609971321422,0.0195053850535542,0.060886624936191375,2.5546398068867338,-7.14977708825857,MAPK1;MAPK3;NFKBIA;HSPA8;DNAJA3;STAT1;BRCA1;STAT3
SRPK1,1,24,0.004975124378109453,0.005294506949040371,-3.19382570930918E-4,0.6629363211630269,17.99631736302617,-7.397860273637081,DHX9
ROCK2,1,25,0.004975124378109453,0.005515111405250386,-5.399870271409332E-4,0.6773236219578193,19.109348446876233,-7.445118659161165,VIM
PLK1,8,92,0.03980099502487562,0.020295609971321422,0.0195053850535542,0.060886624936191375,2.661020558338666,-7.447509338931385,CTNNB1;YY1;TP53;MDM2;VIM;PIN1;TUBB;IKBKB
PRKG1,8,114,0.03980099502487562,0.02514890800794176,0.014652087016933862,0.1456441832306133,3.8801471925575735,-7.4754478635586405,MAP3K7;NCF1;SRF;ATF2;SPTBN1;TERT;VIM;ZBTB7A
ABL2,1,23,0.004975124378109453,0.0050739024928303554,-9.87781147209028E-5,0.6479108610887326,17.51237347984934,-7.600407779340478,CEBPB
MTOR,5,86,0.024875621890547265,0.018971983234061327,0.005903638656485938,0.3435987937038967,7.138507347500234,-7.625928909687788,MYC;TERT;JUN;STAT3;DNMT1
PRKACB,8,120,0.03980099502487562,0.026472534745201854,0.013328460279673767,0.17565610987483177,4.386928530933399,-7.62986505916394,SMAD3;SMAD2;SPTBN1;CLTC;EGR1;TP53;VIM;POU2F1
TGFBR1,10,166,0.04975124378109453,0.03662033973086257,0.013130904050231963,0.21320227457758226,4.955390622646812,-7.658625176412332,CTNNB1;RPS27A;SMAD4;SMAD3;SMAD2;ASH2L;UBB;PML;STUB1;STAT1
