logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols2
1.490863338	1421326_at	1.490863338	5.026694538	3.645200533	0.003913362	0.222852238	-1.751327878	Csf2rb
1.494671743	1439079_a_at	1.494671743	4.905023496	5.395775579	0.000225505	0.054279464	0.929392712	Erbb2ip
1.504938827	1419482_at	1.504938827	3.741041921	3.357648155	0.006473746	0.281221892	-2.227285544	C3ar1
1.512136943	1433428_x_at	1.512136943	7.670311518	3.719008304	0.003443174	0.211699038	-1.630183987	Tgm2
1.525624459	1419083_at	1.525624459	3.446944018	3.201471966	0.008530947	0.313817351	-2.487625593	Tnfsf11
1.533480427	1421193_a_at	1.533480427	3.493868799	4.83469453	0.000538065	0.077052242	0.120221314	Pbx3
1.539302581	1422527_at	1.539302581	5.171383286	3.080544121	0.010572566	0.340761937	-2.689591343	H2-DMa
1.541986052	1423753_at	1.541986052	5.320878396	6.577245851	4.17E-05	0.028782666	2.462871196	Bambi
1.544533413	1416101_a_at	1.544533413	6.440412488	4.753630054	0.000612351	0.083464129	-0.000914921	Hist1h1c
1.553390137	1424302_at	1.553390137	3.439405846	3.248201256	0.007853672	0.308502068	-2.409646035	Lilrb3
1.557593435	1419208_at	1.557593435	4.353174531	4.75413519	0.000611856	0.083464129	-0.000156865	Map3k8
1.558815955	1437171_x_at	1.558815955	5.56396867	3.09723002	0.010263763	0.334247495	-2.661717414	Gsn
1.563024392	1449433_at	1.563024392	3.775568052	7.028554657	2.30E-05	0.021733841	2.989373519	P2rx5
1.56694042	1417262_at	1.56694042	4.661908578	2.091737002	0.060700287	0.639387664	-4.30124321	Ptgs2
1.56835677	1416872_at	1.56835677	3.403330297	6.014019761	9.11E-05	0.039627152	1.760484228	Tspan6
1.570098383	1437277_x_at	1.570098383	8.062219672	3.693066276	0.003601401	0.216716234	-1.672707713	Tgm2
1.573656337	1435176_a_at	1.573656337	5.542031207	4.901596329	0.000483931	0.073982595	0.219404377	Id2
1.573866666	1417533_a_at	1.573866666	3.4539872	4.937365586	0.000457377	0.0736738	0.27213748	Itgb5
1.59541866	1434736_at	1.59541866	5.644914002	2.056951569	0.06444735	0.649815393	-4.354687462	Hlf
1.616747523	1429775_a_at	1.616747523	3.639938318	5.659451108	0.000152185	0.049190449	1.291631936	NA
1.619140992	1448123_s_at	1.619140992	7.267277541	2.997275761	0.012259868	0.360249062	-2.828666165	Tgfbi
1.621279744	1455900_x_at	1.621279744	6.535897959	4.139126032	0.001680383	0.154554213	-0.95151821	Tgm2
1.621655351	1419647_a_at	1.621655351	9.067753843	6.376205022	5.49E-05	0.031435267	2.218038947	Ier3
1.627162405	1450290_at	1.627162405	3.190481057	8.738749172	2.99E-06	0.005882237	4.718367033	Pdcd1lg2
1.627203076	1448501_at	1.627203076	3.266187219	4.725397726	0.0006407	0.084745035	-0.043346938	Tspan6
1.627512482	1450678_at	1.627512482	7.072338362	8.700178645	3.12E-06	0.005882237	4.683614867	Itgb2
1.628689155	1418741_at	1.628689155	5.949591363	5.398947514	0.000224427	0.054279464	0.93381928	Itgb7
1.628871024	1416529_at	1.628871024	6.303117011	4.345255869	0.001191029	0.123615712	-0.626553821	Emp1
1.630353978	1450967_at	1.630353978	5.295309544	4.556770605	0.000841484	0.101273505	-0.299366009	Ptplad2
1.633423541	1450881_s_at	1.633423541	4.93138503	6.203988593	6.97E-05	0.034870103	2.003141358	NA
