logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols5
1.100147711	1448233_at	1.100147711	7.002571199	2.361359506	0.037930119	0.563127864	-3.620002089	Prnp
1.101053493	1426642_at	1.101053493	4.738210224	3.21228852	0.008369068	0.446600335	-2.324521512	Fn1
1.101963722	1416882_at	1.101963722	5.346667614	3.303325732	0.007124676	0.418444311	-2.186198884	Rgs10
1.111530473	1424769_s_at	1.111530473	3.453481938	1.808028878	0.098259509	0.639385022	-4.412838196	Cald1
1.114049456	1450435_at	1.114049456	3.875426338	3.114690557	0.009950393	0.4693238	-2.473346842	L1cam
1.132943869	1452217_at	1.132943869	4.327275564	3.138774723	0.009533984	0.467224566	-2.436578282	Ahnak
1.140523576	1425951_a_at	1.140523576	4.117904497	1.373609068	0.197168758	0.701231383	-4.959936387	Clec4n
1.142963855	1420394_s_at	1.142963855	9.1013558	3.735943454	0.003343774	0.351670751	-1.538936803	NA
1.146557546	1426242_at	1.146557546	5.654199263	2.562729647	0.026568517	0.539901828	-3.316742174	Polr2a
1.148394185	1448303_at	1.148394185	4.160136733	2.340607287	0.03934014	0.565977911	-3.650951446	Gpnmb
1.155457077	1419247_at	1.155457077	6.672624545	2.350895973	0.038634841	0.565428149	-3.635615454	Rgs2
1.15694554	1422601_at	1.15694554	3.461322797	1.867364786	0.088969499	0.629744734	-4.331933397	Serpinb9
1.161403018	1449366_at	1.161403018	6.774786442	1.955304938	0.076679171	0.616371161	-4.209853876	Mmp8
1.16357484	1415964_at	1.16357484	3.748150345	5.036950283	0.000391249	0.186463179	0.244711602	Scd1
1.171119517	1426083_a_at	1.171119517	6.530872622	3.692166579	0.003607022	0.351670751	-1.603503236	Btg1
1.188300263	1417063_at	1.188300263	2.660805475	1.986654568	0.072692834	0.605885159	-4.165753601	C1qb
1.1904837	1419482_at	1.1904837	3.741041921	2.656071681	0.022508312	0.511845036	-3.174805292	C3ar1
1.197134178	1448694_at	1.197134178	5.270446739	5.507206717	0.000190748	0.143862119	0.816042526	Jun
1.205267323	1416101_a_at	1.205267323	6.440412488	3.709466512	0.003500519	0.351670751	-1.57795909	Hist1h1c
1.213302772	1418057_at	1.213302772	5.92373275	4.17674394	0.001577439	0.303415228	-0.903540663	Tiam1
1.214230746	1417394_at	1.214230746	3.252368362	2.475722645	0.030997685	0.540415027	-3.448356692	Klf4
1.220474734	1425784_a_at	1.220474734	3.724002546	2.413539965	0.034597802	0.551768394	-3.541900928	Olfm1
1.228330401	1419872_at	1.228330401	7.422211698	2.513156682	0.029009754	0.540415027	-3.391825046	Csf1r
1.234199047	1448061_at	1.234199047	3.913370964	3.544177089	0.004666633	0.396944521	-1.823457264	Msr1
1.234628867	1427347_s_at	1.234628867	3.883262355	2.41253198	0.034659393	0.551768394	-3.54341323	Tubb2a
1.240819229	1417409_at	1.240819229	4.152823122	2.466983988	0.031480598	0.540415027	-3.461531057	Jun
1.251047089	1449363_at	1.251047089	4.316884982	2.213455293	0.049148922	0.580184801	-3.838984899	Atf3
1.253773911	1417756_a_at	1.253773911	6.909795367	3.530771483	0.00477726	0.403321954	-1.843502077	Lsp1
1.255660303	1419598_at	1.255660303	5.643055263	2.282656772	0.043551063	0.571881698	-3.737008041	Ms4a6d
1.263050516	1417491_at	1.263050516	3.334590563	3.605657504	0.004192058	0.369805122	-1.731776767	Ctsb
1.269956084	1448883_at	1.269956084	4.938244456	2.839642436	0.016232862	0.493963585	-2.894280328	Lgmn
1.29017719	1420671_x_at	1.29017719	4.762369718	2.272270624	0.044350312	0.572249162	-3.752370401	Ms4a4c
1.292388644	1448620_at	1.292388644	5.091954371	2.903477388	0.014488088	0.48839238	-2.796527279	Fcgr3
1.307884558	1428289_at	1.307884558	6.32360613	3.452428285	0.005479933	0.40378693	-1.961010819	Klf9
1.311069036	1415973_at	1.311069036	3.181759093	4.102998486	0.001785861	0.303415228	-1.007831217	Marcks
1.324281519	1434366_x_at	1.324281519	3.887164887	2.200082496	0.050307371	0.580184801	-3.858583399	C1qb
1.330183661	1451161_a_at	1.330183661	6.059775996	3.064279022	0.010882628	0.483177746	-2.550383145	Emr1
1.340077323	1449939_s_at	1.340077323	6.110422044	2.282133444	0.043591001	0.571881698	-3.737782568	Dlk1
1.380433943	1417266_at	1.380433943	7.97781719	2.806435449	0.017222098	0.495858813	-2.945109554	Ccl6
1.382059694	1450967_at	1.382059694	5.295309544	3.862798554	0.002687542	0.341619797	-1.353238204	Ptplad2
1.391557142	1436991_x_at	1.391557142	5.455003163	2.389787928	0.036077797	0.556060105	-3.577499763	Gsn
1.424480985	1437171_x_at	1.424480985	5.56396867	2.830318265	0.01650475	0.493963585	-2.908554788	Gsn
1.426301189	1451721_a_at	1.426301189	3.641293277	2.180833174	0.052020763	0.58321549	-3.886728998	H2-Ab1
1.429722419	1439255_s_at	1.429722419	5.069421547	2.417900796	0.03433257	0.551768394	-3.535356716	NA
1.439891745	1427076_at	1.439891745	6.094225415	3.451480222	0.005489057	0.40378693	-1.962436516	Mpeg1
1.472287345	1439380_x_at	1.472287345	5.408400743	4.295770788	0.001292983	0.299040791	-0.737052527	Meg3
1.473551203	1456312_x_at	1.473551203	6.96602033	3.73590376	0.003344003	0.351670751	-1.538995238	Gsn
1.492808973	1419873_s_at	1.492808973	5.761265361	3.166566814	0.009075367	0.455435413	-2.394182069	Csf1r
1.497935178	1456700_x_at	1.497935178	3.616721295	2.448411019	0.032531506	0.542484151	-3.48950166	Marcks
1.509842458	1450291_s_at	1.509842458	5.381848627	2.141440844	0.055701974	0.584967084	-3.944076681	Ms4a4c
1.513608125	1417601_at	1.513608125	6.127561048	2.528067424	0.028253193	0.540415027	-3.369266286	Rgs1
1.514647236	1435176_a_at	1.514647236	5.542031207	4.717795846	0.000648567	0.236685228	-0.166075121	Id2
1.527385989	1448591_at	1.527385989	9.325780012	3.621711725	0.00407652	0.365849321	-1.707905838	Ctss
1.569832881	1427683_at	1.569832881	3.416872146	2.755333827	0.018863201	0.503490708	-3.023275179	Egr2
1.572857935	1452431_s_at	1.572857935	4.96031288	2.166238216	0.053356806	0.58321549	-3.908016421	H2-Aa
1.584552321	1426808_at	1.584552321	9.291322751	3.099842269	0.010216252	0.470450161	-2.496027382	Lgals3
1.603813453	1425881_at	1.603813453	2.856094056	2.96497067	0.012985425	0.486890176	-2.702353664	Psg28
1.611663275	1418480_at	1.611663275	5.53745254	2.218416404	0.048725676	0.580184801	-3.8317049	Ppbp
1.612387103	1450905_at	1.612387103	5.27652519	4.747793905	0.000618101	0.233085733	-0.126679978	Plxnc1
1.626220291	1425145_at	1.626220291	5.613491395	3.509454383	0.004958759	0.40378693	-1.875415123	Il1rl1
1.651548082	1417483_at	1.651548082	6.334764041	2.387434743	0.03622773	0.556833479	-3.581022372	Nfkbiz
1.663392642	1419060_at	1.663392642	6.336315394	3.131133379	0.009664152	0.467224566	-2.448241335	Gzmb
1.667837558	1420498_a_at	1.667837558	5.23113666	4.164739819	0.001609554	0.303415228	-0.92045831	Dab2
1.717483477	1419599_s_at	1.717483477	6.417898157	3.186753779	0.008756344	0.450587067	-2.363411624	Ms4a6d
1.719175786	1437726_x_at	1.719175786	3.371993714	2.5488658	0.02723015	0.540415027	-3.337763652	C1qb
1.765893838	1449456_a_at	1.765893838	5.013137357	2.707094078	0.020554938	0.508808784	-3.09697655	Cma1
1.775580437	1448730_at	1.775580437	7.88362683	3.961842276	0.002268864	0.316884608	-1.209787367	Cpa3
1.77644859	1419004_s_at	1.77644859	5.520076503	2.702099941	0.020738466	0.508808784	-3.104600686	NA
1.810066769	1423100_at	1.810066769	8.180191581	2.382787163	0.036525631	0.55915353	-3.587977262	Fos
1.90629378	1448786_at	1.90629378	4.692755436	3.442204652	0.005579155	0.40378693	-1.976389582	Plbd1
1.911063739	1449153_at	1.911063739	5.028385885	3.199026264	0.008567988	0.446813728	-2.344715707	Mmp12
1.932752254	1425519_a_at	1.932752254	6.755908469	2.199561815	0.050353	0.580184801	-3.859345739	Cd74
1.940532216	1420249_s_at	1.940532216	6.132214603	3.602276385	0.004216818	0.369805122	-1.736807867	Ccl6
1.957086094	1421775_at	1.957086094	5.232544106	3.093699512	0.010328331	0.473054297	-2.505412875	Fcer1a
1.966342151	1450648_s_at	1.966342151	5.7012293	3.461005736	0.005398084	0.40378693	-1.948115913	H2-Ab1
1.993952749	1418365_at	1.993952749	5.013157471	5.96568508	9.76E-05	0.143862119	1.334287635	Ctsh
2.002401673	1419627_s_at	2.002401673	7.139814095	3.668832161	0.003756001	0.354096982	-1.638015521	Clec4n
2.010459362	1452519_a_at	2.010459362	6.293234288	5.950608569	9.97E-05	0.143862119	1.317844963	Zfp36
2.01200274	1417025_at	2.01200274	6.160368517	2.410354542	0.034792804	0.551768394	-3.546679622	H2-Eb1
2.019405462	1419483_at	2.019405462	3.963069913	4.999566426	0.000414803	0.187706707	0.197552629	C3ar1
2.026176992	1419561_at	2.026176992	5.791856353	2.934756886	0.013703085	0.48720203	-2.748621921	Ccl3
2.030215615	1448830_at	2.030215615	6.66578541	4.50001989	0.000923147	0.274830454	-0.456860621	Dusp1
2.117020273	1448575_at	2.117020273	3.187029276	3.38696	0.006148091	0.40378693	-2.05965532	Il7r
2.128251724	1420699_at	2.128251724	5.787247897	4.806989722	0.000562322	0.219363666	-0.049415119	Clec7a
2.14927611	1435290_x_at	2.14927611	8.127317558	2.889865512	0.014843644	0.488525683	-2.817374173	H2-Aa
2.177685968	1449360_at	2.177685968	6.382071686	5.243623795	0.000284219	0.17789195	0.500803438	Csf2rb2
2.226246245	1423933_a_at	2.226246245	3.087781828	2.879641021	0.015116461	0.488525683	-2.833032697	1600029D21Rik
2.311458691	1419532_at	2.311458691	4.951054861	5.310247031	0.000256727	0.172556813	0.581686138	Il1r2
2.319267109	1419524_at	2.319267109	4.294057768	4.906077579	0.000480517	0.209080295	0.078501189	Tph1
2.433514654	1417065_at	2.433514654	5.020735337	3.69352572	0.003598535	0.351670751	-1.60149507	Egr1
2.48388369	1433508_at	2.48388369	5.250111515	4.592962249	0.000793401	0.263992602	-0.331736554	Klf6
2.567489223	1450430_at	2.567489223	5.32779554	4.168244454	0.001600108	0.303415228	-0.915516787	Mrc1
2.60088499	1449984_at	2.60088499	4.562465405	3.057295501	0.011018562	0.483177746	-2.561061936	Cxcl2
