Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
NTRK3,4,19,0.03636363636363636,0.004191484667990294,0.032172151695646065,0.0018655368516284395,2.789749402595339,-17.531361081453138,FOS;MAPK1;SQSTM1;JUN
GRK5,1,19,0.00909090909090909,0.004191484667990294,0.004899424422918797,0.38154484361431323,18.23614209889528,-17.57101327575788,TP53
PDGFRA,2,31,0.01818181818181818,0.006838738142510479,0.011343080039307701,0.18341206854190042,10.56406109723212,-17.916858023655468,STAT1;STAT3
FLT1,3,23,0.02727272727272727,0.0050739024928303554,0.022198824779896917,0.022638264939707674,4.896530596804865,-18.54861446740615,STAT1;STAT3;CTNNB1
MARK4,1,19,0.00909090909090909,0.004191484667990294,0.004899424422918797,0.38154484361431323,19.570993389480073,-18.85717838791989,TUBB
MAP2K6,4,17,0.03636363636363636,0.0037502757555702626,0.0326133606080661,0.0013077542605865193,2.9259820295384666,-19.426893589514776,RELA;MAPK13;MAPK14;TRAF6
MAPK7,4,20,0.03636363636363636,0.004412089124200309,0.03195154723943605,0.0021982130374855013,3.251742171591417,-19.901021421842206,PML;FOS;ETS1;MYC
PKD1,2,27,0.01818181818181818,0.005956320317670417,0.012225497864147764,0.1496211091709952,10.503747708098055,-19.953435083161942,CTNNB1;ATF7IP
EEF2K,4,16,0.03636363636363636,0.003529671299360247,0.03283396506427611,0.0010781697171100167,2.9214969044862733,-19.961099500550716,MAPK11;MAPK13;MAPK14;MAPK8
PRKCH,1,17,0.00909090909090909,0.0037502757555702626,0.005340633335338828,0.3510391946808929,19.099338782620247,-19.994284063160002,CDK2
STK11,2,32,0.01818181818181818,0.007059342598720494,0.011122475583097688,0.19203174954491514,12.150291474646737,-20.04912984543526,TP53;SMAD4
MAP4K1,2,25,0.01818181818181818,0.005515111405250386,0.012666706776567796,0.13325770911325036,10.012889897808382,-20.18068283802865,MAPK1;ABL1
CLK1,1,17,0.00909090909090909,0.0037502757555702626,0.005340633335338828,0.3510391946808929,19.445517059984258,-20.356683353150597,ABL1
DAPK1,3,21,0.02727272727272727,0.004632693580410324,0.022640033692316947,0.018234182348031782,5.167537928314437,-20.693184956444533,TP53;MAPK1;MAPK3
HIPK3,2,26,0.01818181818181818,0.005735715861460402,0.012446102320357779,0.14138750709630904,10.706321202249262,-20.944250283463987,SUMO1;AR
NUAK1,2,31,0.01818181818181818,0.006838738142510479,0.011343080039307701,0.18341206854190042,12.385961834474191,-21.006837960529563,USP9X;HSP90AA1
FGR,3,22,0.02727272727272727,0.004853298036620339,0.02241942923610693,0.020370249586267392,5.419230725896365,-21.10074918825485,HSP90AA1;CSNK2A1;ARRB1
DYRK1A,2,22,0.01818181818181818,0.004853298036620339,0.013328520145197842,0.10959061357219807,9.812566043551426,-21.695618364017648,CREB1;TP53
CAMK1,2,24,0.01818181818181818,0.005294506949040371,0.01288731123277781,0.12524145952285856,10.497464835773519,-21.808606318820022,CREB1;EP300
WEE1,4,18,0.03636363636363636,0.003970880211780278,0.032392756151856085,0.0015694601090181226,3.3943271207116377,-21.91725031901678,SKP2;SMAD3;CDK2;CSNK2A1
CSNK1G1,3,24,0.02727272727272727,0.005294506949040371,0.0219782203236869,0.025038339666932842,5.983139779222396,-22.06191276786387,CTNNB1;NFATC1;TP53
TTK,4,14,0.03636363636363636,0.003088462386940216,0.033275173976696146,7.063067092610289E-4,3.1278794607357736,-22.69420738510758,E2F1;TP53;TUBB;ABL1
MAP2K4,2,23,0.01818181818181818,0.0050739024928303554,0.013107915688987826,0.11734890609340644,10.729563693391363,-22.98920263785995,MAPK14;MAPK8
MYLK,1,16,0.00909090909090909,0.003529671299360247,0.005561237791548844,0.33523191200321706,21.0776852051585,-23.036491654633924,MAPK3
