Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
RPS6KB1,2,48,0.02531645569620253,0.010589013898080741,0.01472744179812179,0.21084187533407864,6.300917448434136,-9.808303187638623,ESR1;MAPK1
CDK4,3,51,0.0379746835443038,0.011250827266710787,0.026723856277593012,0.06436530451504832,3.6547065489544637,-10.025519887484537,RB1;SMAD3;SMAD2
PDGFRA,1,31,0.012658227848101266,0.006838738142510479,0.005819489705590787,0.42579402441089614,11.746511066577689,-10.029165985046175,STAT3
CSK,3,47,0.0379746835443038,0.010368409441870726,0.027606274102433073,0.05336174312260782,3.485743593609414,-10.215533540212878,CTNNB1;CREBBP;RB1
CAMK2G,3,40,0.0379746835443038,0.008824178248400618,0.02915050529590318,0.03655679896634341,3.1442770570142775,-10.404060911446125,CEBPB;SMAD4;SMAD3
AURKB,2,43,0.02531645569620253,0.009485991617030664,0.015830464079171866,0.17959922363045777,6.217013190006661,-10.674782278724336,TP53;RB1
PKN1,1,30,0.012658227848101266,0.0066181336863004635,0.006040094161800802,0.41571799774205154,12.225508922824876,-10.730917700879584,CASP3
CHEK2,3,41,0.0379746835443038,0.009044782704610633,0.028929900839693164,0.03876049211663721,3.340488247236342,-10.857768653336365,E2F1;TP53;RB1
TNK2,1,27,0.012658227848101266,0.005956320317670417,0.0067019075304308486,0.3844307234317624,11.359734098914862,-10.859811278746832,AR
CAMK2D,3,35,0.0379746835443038,0.00772115596735054,0.03025352757695326,0.02654948875408588,3.064409771558826,-11.119960985143356,CEBPB;SMAD4;HDAC4
TGFBR2,3,37,0.0379746835443038,0.00816236487977057,0.029812318664533228,0.030348919289601314,3.233517621804729,-11.301125884670576,CTNNB1;SMAD4;SMAD3
TEC,1,25,0.012658227848101266,0.005515111405250386,0.00714311644285088,0.3626594060601684,11.214144656095485,-11.374407797127603,TP53
ROCK1,2,44,0.02531645569620253,0.009706596073240679,0.015609859622961852,0.1857915978960691,6.843674995483394,-11.518792469938424,CASP3;SMAD2
PKD1,1,27,0.012658227848101266,0.005956320317670417,0.0067019075304308486,0.3844307234317624,12.266268428700661,-11.726450555111535,CTNNB1
NUAK1,1,31,0.012658227848101266,0.006838738142510479,0.005819489705590787,0.42579402441089614,13.752032191542588,-11.741479039942872,HSPA1A
AKT2,2,41,0.02531645569620253,0.009044782704610633,0.0162716729915919,0.16731879903037966,6.613006043198736,-11.823091357150133,CTNNB1;ESR1
MAP3K5,2,40,0.02531645569620253,0.008824178248400618,0.016492277447801913,0.16123684554195983,6.484405629056061,-11.833268010587924,HSPA1A;MAPK14
PRKD2,1,27,0.012658227848101266,0.005956320317670417,0.0067019075304308486,0.3844307234317624,12.948821231377474,-12.378965355220984,RXRA
CDK3,3,30,0.0379746835443038,0.0066181336863004635,0.03135654985800333,0.018247345646463967,3.1100538527596058,-12.451833494788438,E2F1;RB1;JUN
DAPK1,3,21,0.0379746835443038,0.004632693580410324,0.033341989963893474,0.0075565147987596065,2.6056727363186054,-12.729610796555827,TP53;MAPK1;MAPK3
STK11,3,32,0.0379746835443038,0.007059342598720494,0.030915340945583306,0.021362906881527834,3.3161030143833634,-12.754061098311093,TP53;SMAD4;SMARCA4
CDK6,3,25,0.0379746835443038,0.005515111405250386,0.032459572139053414,0.011646001938593657,2.934030038187318,-13.064626476750837,CTNNB1;AR;RB1
ABL2,1,23,0.012658227848101266,0.0050739024928303554,0.00758432535527091,0.3401281719011971,12.37073602823358,-13.34100695151683,CEBPB
CAMK1,1,24,0.012658227848101266,0.005294506949040371,0.007363720899060895,0.35149039387615594,12.770645482994164,-13.352640794839164,EP300
DYRK1A,1,22,0.012658227848101266,0.004853298036620339,0.007804929811480926,0.3285694414315869,12.472765937378986,-13.882276720092852,TP53
CSNK1G1,3,24,0.0379746835443038,0.005294506949040371,0.03268017659526343,0.01052621907098725,3.0873833957554053,-14.059592269241735,CTNNB1;NFATC1;TP53
FES,1,23,0.012658227848101266,0.0050739024928303554,0.00758432535527091,0.3401281719011971,13.425530322600961,-14.478531669646708,STAT3
FGR,1,22,0.012658227848101266,0.004853298036620339,0.007804929811480926,0.3285694414315869,13.305424692685852,-14.809031804940298,CSNK2A1
DAPK3,1,23,0.012658227848101266,0.0050739024928303554,0.00758432535527091,0.3401281719011971,13.740085221634203,-14.817757976396653,TP53
MAPK13,1,21,0.012658227848101266,0.004632693580410324,0.008025534267690941,0.3168108481888,12.950940995830717,-14.886464005084868,SMAD4
MAP4K1,2,25,0.02531645569620253,0.005515111405250386,0.019801344290952146,0.07720419891258144,6.1071395505617705,-15.642225284651486,CASP3;MAPK1
BRAF,1,21,0.012658227848101266,0.004632693580410324,0.008025534267690941,0.3168108481888,13.669950058487032,-15.712929242939694,MAPK1
MELK,3,14,0.0379746835443038,0.003088462386940216,0.03488622115736358,0.00276698674459401,2.726973942920325,-16.06186662140091,SMAD4;SMAD3;SMAD2
HIPK3,2,26,0.02531645569620253,0.005735715861460402,0.01958073983474213,0.08224713714275445,6.453425798998017,-16.120829931182172,SUMO1;AR
MST1R,1,19,0.012658227848101266,0.004191484667990294,0.008466743180110972,0.2926803728166049,13.44319493562374,-16.517306018918347,RELA
FLT1,2,23,0.02531645569620253,0.0050739024928303554,0.020242553203372177,0.06743484450469749,6.237137286237618,-16.819023327474724,STAT3;CTNNB1
GRK5,1,19,0.012658227848101266,0.004191484667990294,0.008466743180110972,0.2926803728166049,13.696721355162897,-16.82880737521514,TP53
MKNK1,3,13,0.0379746835443038,0.002867857930730201,0.035106825613573596,0.0023069734052165326,2.776523931281041,-16.858550281571528,MAPK1;MAPK14;MAPK3
MAPK7,1,20,0.012658227848101266,0.004412089124200309,0.008246138723900957,0.3048489813856644,14.347828998778699,-17.044342304231048,RXRA
PIM1,2,27,0.02531645569620253,0.005956320317670417,0.019360135378532116,0.08738900444812849,7.1642136507530525,-17.46195270264715,NFATC1;RELA
MAP3K2,1,18,0.012658227848101266,0.003970880211780278,0.008687347636320987,0.28030149586892183,13.928849931900938,-17.715957754750786,MAPK1
